seed,lr_a,lr_b,epoch,cka,comparison_type
2,0.05,0.2,26,0.8042675410440396,seed_matched_cross_lr_same_epoch
2,0.05,0.2,28,0.7451834878869277,seed_matched_cross_lr_same_epoch
2,0.05,0.2,30,0.7020858414752283,seed_matched_cross_lr_same_epoch
2,0.05,0.2,35,0.8444135014204565,seed_matched_cross_lr_same_epoch
2,0.05,0.2,40,0.8007950849156057,seed_matched_cross_lr_same_epoch
2,0.05,0.2,45,0.7550348824137262,seed_matched_cross_lr_same_epoch
2,0.05,0.2,50,0.7668408992286077,seed_matched_cross_lr_same_epoch
2,0.05,0.2,60,0.7613819656044086,seed_matched_cross_lr_same_epoch
2,0.05,0.2,70,0.7864800698088912,seed_matched_cross_lr_same_epoch
2,0.05,0.2,80,0.7971382788516828,seed_matched_cross_lr_same_epoch
2,0.05,0.2,90,0.761463566792922,seed_matched_cross_lr_same_epoch
2,0.05,0.2,100,0.796059532574854,seed_matched_cross_lr_same_epoch
2,0.05,0.2,110,0.7753836164286889,seed_matched_cross_lr_same_epoch
2,0.05,0.2,120,0.7900963213961887,seed_matched_cross_lr_same_epoch
2,0.05,0.2,130,0.7919228960892973,seed_matched_cross_lr_same_epoch
2,0.05,0.2,140,0.8201366494929854,seed_matched_cross_lr_same_epoch
2,0.05,0.2,150,0.8357418615165803,seed_matched_cross_lr_same_epoch
2,0.05,0.2,160,0.8503392781028088,seed_matched_cross_lr_same_epoch
2,0.05,0.2,170,0.8953457717664765,seed_matched_cross_lr_same_epoch
2,0.05,0.2,180,0.9318656675736259,seed_matched_cross_lr_same_epoch
2,0.05,0.2,190,0.9472495385761933,seed_matched_cross_lr_same_epoch
2,0.05,0.2,200,0.9492708913106583,seed_matched_cross_lr_same_epoch
2,0.1,0.2,0,1.0,seed_matched_cross_lr_same_epoch
2,0.1,0.2,1,0.6424884152997814,seed_matched_cross_lr_same_epoch
2,0.1,0.2,2,0.6571356983995598,seed_matched_cross_lr_same_epoch
2,0.1,0.2,3,0.7461075790696852,seed_matched_cross_lr_same_epoch
2,0.1,0.2,4,0.7990835630742972,seed_matched_cross_lr_same_epoch
2,0.1,0.2,5,0.8064254434940228,seed_matched_cross_lr_same_epoch
2,0.1,0.2,6,0.829335042188775,seed_matched_cross_lr_same_epoch
2,0.1,0.2,7,0.8479020826184298,seed_matched_cross_lr_same_epoch
2,0.1,0.2,8,0.8553083095974999,seed_matched_cross_lr_same_epoch
2,0.1,0.2,9,0.8447940670831355,seed_matched_cross_lr_same_epoch
2,0.1,0.2,10,0.8307060051166751,seed_matched_cross_lr_same_epoch
2,0.1,0.2,11,0.7751221321585187,seed_matched_cross_lr_same_epoch
2,0.1,0.2,12,0.8257132317519282,seed_matched_cross_lr_same_epoch
2,0.1,0.2,13,0.8477371515045677,seed_matched_cross_lr_same_epoch
2,0.1,0.2,14,0.8083294704274947,seed_matched_cross_lr_same_epoch
2,0.1,0.2,15,0.8427065413442459,seed_matched_cross_lr_same_epoch
2,0.1,0.2,16,0.8614318218976368,seed_matched_cross_lr_same_epoch
2,0.1,0.2,17,0.774959704603684,seed_matched_cross_lr_same_epoch
2,0.1,0.2,18,0.8144232859079289,seed_matched_cross_lr_same_epoch
2,0.1,0.2,19,0.851705009044452,seed_matched_cross_lr_same_epoch
2,0.1,0.2,20,0.8270502784013619,seed_matched_cross_lr_same_epoch
2,0.1,0.2,22,0.8012098318547441,seed_matched_cross_lr_same_epoch
2,0.1,0.2,24,0.8177080088136702,seed_matched_cross_lr_same_epoch
2,0.1,0.2,26,0.8210550615247687,seed_matched_cross_lr_same_epoch
2,0.1,0.2,28,0.8383858349743742,seed_matched_cross_lr_same_epoch
2,0.1,0.2,30,0.756595378637616,seed_matched_cross_lr_same_epoch
2,0.1,0.2,35,0.8510501613025322,seed_matched_cross_lr_same_epoch
2,0.1,0.2,40,0.8438365171649629,seed_matched_cross_lr_same_epoch
2,0.1,0.2,45,0.783854863791239,seed_matched_cross_lr_same_epoch
2,0.1,0.2,50,0.7894459341248857,seed_matched_cross_lr_same_epoch
2,0.1,0.2,60,0.797542811814358,seed_matched_cross_lr_same_epoch
2,0.1,0.2,70,0.8162416177748781,seed_matched_cross_lr_same_epoch
2,0.1,0.2,80,0.7948918470518649,seed_matched_cross_lr_same_epoch
2,0.1,0.2,90,0.8174200891961805,seed_matched_cross_lr_same_epoch
2,0.1,0.2,100,0.837173475936708,seed_matched_cross_lr_same_epoch
2,0.1,0.2,110,0.8192658150318862,seed_matched_cross_lr_same_epoch
2,0.1,0.2,120,0.8405577889532225,seed_matched_cross_lr_same_epoch
2,0.1,0.2,130,0.816928091094325,seed_matched_cross_lr_same_epoch
2,0.1,0.2,140,0.8526533045468876,seed_matched_cross_lr_same_epoch
2,0.1,0.2,150,0.8460061505751675,seed_matched_cross_lr_same_epoch
2,0.1,0.2,160,0.8613648860699828,seed_matched_cross_lr_same_epoch
2,0.1,0.2,170,0.8998799805470072,seed_matched_cross_lr_same_epoch
2,0.1,0.2,180,0.9343236381790635,seed_matched_cross_lr_same_epoch
2,0.1,0.2,190,0.9516049337812865,seed_matched_cross_lr_same_epoch
2,0.1,0.2,200,0.9531147993764716,seed_matched_cross_lr_same_epoch
3,0.05,0.1,0,1.0,seed_matched_cross_lr_same_epoch
3,0.05,0.1,1,0.6021217102188694,seed_matched_cross_lr_same_epoch
3,0.05,0.1,2,0.7315626881491428,seed_matched_cross_lr_same_epoch
3,0.05,0.1,3,0.7743654817444774,seed_matched_cross_lr_same_epoch
3,0.05,0.1,4,0.8635101842938477,seed_matched_cross_lr_same_epoch
3,0.05,0.1,5,0.862197087418689,seed_matched_cross_lr_same_epoch
3,0.05,0.1,6,0.88748975131942,seed_matched_cross_lr_same_epoch
3,0.05,0.1,7,0.8817207570152689,seed_matched_cross_lr_same_epoch
3,0.05,0.1,8,0.8945635842925022,seed_matched_cross_lr_same_epoch
3,0.05,0.1,9,0.8483260969984755,seed_matched_cross_lr_same_epoch
3,0.05,0.1,10,0.8340317920305165,seed_matched_cross_lr_same_epoch
3,0.05,0.1,11,0.8866835500951241,seed_matched_cross_lr_same_epoch
3,0.05,0.1,12,0.8789907443175706,seed_matched_cross_lr_same_epoch
3,0.05,0.1,13,0.8489435061398344,seed_matched_cross_lr_same_epoch
3,0.05,0.1,14,0.8466828711503354,seed_matched_cross_lr_same_epoch
3,0.05,0.1,15,0.8563961775026098,seed_matched_cross_lr_same_epoch
3,0.05,0.1,16,0.8633854413825638,seed_matched_cross_lr_same_epoch
3,0.05,0.1,17,0.8622360132515161,seed_matched_cross_lr_same_epoch
3,0.05,0.1,18,0.80872168043681,seed_matched_cross_lr_same_epoch
3,0.05,0.1,19,0.8154643453164133,seed_matched_cross_lr_same_epoch
3,0.05,0.1,20,0.8831488547751861,seed_matched_cross_lr_same_epoch
3,0.05,0.1,22,0.8712450521669555,seed_matched_cross_lr_same_epoch
3,0.05,0.1,24,0.8754428912178429,seed_matched_cross_lr_same_epoch
3,0.05,0.1,26,0.8444560911019844,seed_matched_cross_lr_same_epoch
3,0.05,0.1,28,0.8553615014004093,seed_matched_cross_lr_same_epoch
3,0.05,0.1,30,0.8798670557711186,seed_matched_cross_lr_same_epoch
3,0.05,0.1,35,0.8434079278549012,seed_matched_cross_lr_same_epoch
3,0.05,0.1,40,0.8272152475749308,seed_matched_cross_lr_same_epoch
3,0.05,0.1,45,0.8355707013141108,seed_matched_cross_lr_same_epoch
3,0.05,0.1,50,0.8673520032313065,seed_matched_cross_lr_same_epoch
3,0.05,0.1,60,0.8173151194314623,seed_matched_cross_lr_same_epoch
3,0.05,0.1,70,0.8432045355658951,seed_matched_cross_lr_same_epoch
3,0.05,0.1,80,0.8679668366062098,seed_matched_cross_lr_same_epoch
3,0.05,0.1,90,0.8514013502803508,seed_matched_cross_lr_same_epoch
3,0.05,0.1,100,0.8512461123486735,seed_matched_cross_lr_same_epoch
3,0.05,0.1,110,0.8439032584407454,seed_matched_cross_lr_same_epoch
3,0.05,0.1,120,0.8570092571709894,seed_matched_cross_lr_same_epoch
3,0.05,0.1,130,0.8438176366156154,seed_matched_cross_lr_same_epoch
3,0.05,0.1,140,0.8574620362883412,seed_matched_cross_lr_same_epoch
3,0.05,0.1,150,0.862789324135295,seed_matched_cross_lr_same_epoch
3,0.05,0.1,160,0.9090835514415626,seed_matched_cross_lr_same_epoch
3,0.05,0.1,170,0.9413730744505205,seed_matched_cross_lr_same_epoch
3,0.05,0.1,180,0.9559297862450766,seed_matched_cross_lr_same_epoch
3,0.05,0.1,190,0.9595373535867378,seed_matched_cross_lr_same_epoch
3,0.05,0.1,200,0.9606071547368248,seed_matched_cross_lr_same_epoch
3,0.05,0.2,0,1.0,seed_matched_cross_lr_same_epoch
3,0.05,0.2,1,0.6604406303868501,seed_matched_cross_lr_same_epoch
3,0.05,0.2,2,0.6005821473363173,seed_matched_cross_lr_same_epoch
3,0.05,0.2,3,0.5969386396440562,seed_matched_cross_lr_same_epoch
3,0.05,0.2,4,0.6478070329276037,seed_matched_cross_lr_same_epoch
3,0.05,0.2,5,0.7358781940271067,seed_matched_cross_lr_same_epoch
3,0.05,0.2,6,0.7185805509613797,seed_matched_cross_lr_same_epoch
3,0.05,0.2,7,0.8220894886053145,seed_matched_cross_lr_same_epoch
3,0.05,0.2,8,0.8258905244127343,seed_matched_cross_lr_same_epoch
3,0.05,0.2,9,0.8191822593015317,seed_matched_cross_lr_same_epoch
3,0.05,0.2,10,0.7522494124353695,seed_matched_cross_lr_same_epoch
3,0.05,0.2,11,0.846084154405785,seed_matched_cross_lr_same_epoch
3,0.05,0.2,12,0.8225233316377659,seed_matched_cross_lr_same_epoch
3,0.05,0.2,13,0.7703425285027612,seed_matched_cross_lr_same_epoch
3,0.05,0.2,14,0.8079185984567097,seed_matched_cross_lr_same_epoch
3,0.05,0.2,15,0.8488338509917466,seed_matched_cross_lr_same_epoch
3,0.05,0.2,16,0.8006982195614903,seed_matched_cross_lr_same_epoch
3,0.05,0.2,17,0.8246183348450591,seed_matched_cross_lr_same_epoch
3,0.05,0.2,18,0.7929535300568169,seed_matched_cross_lr_same_epoch
3,0.05,0.2,19,0.8217490828952541,seed_matched_cross_lr_same_epoch
3,0.05,0.2,20,0.8064034888107717,seed_matched_cross_lr_same_epoch
3,0.05,0.2,22,0.7987230911284526,seed_matched_cross_lr_same_epoch
3,0.05,0.2,24,0.7946459330397414,seed_matched_cross_lr_same_epoch
3,0.05,0.2,26,0.7953175989692527,seed_matched_cross_lr_same_epoch
3,0.05,0.2,28,0.8141511344323726,seed_matched_cross_lr_same_epoch
3,0.05,0.2,30,0.8124708795748555,seed_matched_cross_lr_same_epoch
3,0.05,0.2,35,0.7784308347859255,seed_matched_cross_lr_same_epoch
3,0.05,0.2,40,0.7047143918162817,seed_matched_cross_lr_same_epoch
3,0.05,0.2,45,0.767224594024472,seed_matched_cross_lr_same_epoch
3,0.05,0.2,50,0.8140457122262614,seed_matched_cross_lr_same_epoch
3,0.05,0.2,60,0.7662336021292779,seed_matched_cross_lr_same_epoch
3,0.05,0.2,70,0.706788912136302,seed_matched_cross_lr_same_epoch
3,0.05,0.2,80,0.7911870265933689,seed_matched_cross_lr_same_epoch
3,0.05,0.2,90,0.7723616734177842,seed_matched_cross_lr_same_epoch
3,0.05,0.2,100,0.7726547120307361,seed_matched_cross_lr_same_epoch
3,0.05,0.2,110,0.7665549618429836,seed_matched_cross_lr_same_epoch
3,0.05,0.2,120,0.8040219083167554,seed_matched_cross_lr_same_epoch
3,0.05,0.2,130,0.811206720213849,seed_matched_cross_lr_same_epoch
3,0.05,0.2,140,0.8097964658198823,seed_matched_cross_lr_same_epoch
3,0.05,0.2,150,0.802926672324315,seed_matched_cross_lr_same_epoch
3,0.05,0.2,160,0.8641764654654899,seed_matched_cross_lr_same_epoch
3,0.05,0.2,170,0.8922057717688775,seed_matched_cross_lr_same_epoch
3,0.05,0.2,180,0.9270987945690372,seed_matched_cross_lr_same_epoch
3,0.05,0.2,190,0.9408539911938256,seed_matched_cross_lr_same_epoch
3,0.05,0.2,200,0.9437729083932774,seed_matched_cross_lr_same_epoch
3,0.1,0.2,0,1.0,seed_matched_cross_lr_same_epoch
3,0.1,0.2,1,0.716368514030443,seed_matched_cross_lr_same_epoch
3,0.1,0.2,2,0.6772217443996554,seed_matched_cross_lr_same_epoch
3,0.1,0.2,3,0.7596946781077627,seed_matched_cross_lr_same_epoch
3,0.1,0.2,4,0.7250798605334782,seed_matched_cross_lr_same_epoch
3,0.1,0.2,5,0.7755853694698881,seed_matched_cross_lr_same_epoch
3,0.1,0.2,6,0.7979882843805693,seed_matched_cross_lr_same_epoch
3,0.1,0.2,7,0.8579976782177356,seed_matched_cross_lr_same_epoch
3,0.1,0.2,8,0.8421127488476873,seed_matched_cross_lr_same_epoch
3,0.1,0.2,9,0.8267763009983066,seed_matched_cross_lr_same_epoch
3,0.1,0.2,10,0.8232054050408416,seed_matched_cross_lr_same_epoch
3,0.1,0.2,11,0.8513674471496108,seed_matched_cross_lr_same_epoch
3,0.1,0.2,12,0.8288653848909702,seed_matched_cross_lr_same_epoch
3,0.1,0.2,13,0.7982672861326059,seed_matched_cross_lr_same_epoch
3,0.1,0.2,14,0.761232516319178,seed_matched_cross_lr_same_epoch
3,0.1,0.2,15,0.8376115336510993,seed_matched_cross_lr_same_epoch
3,0.1,0.2,16,0.8291819401610496,seed_matched_cross_lr_same_epoch
3,0.1,0.2,17,0.8589374909230377,seed_matched_cross_lr_same_epoch
3,0.1,0.2,18,0.7516401892221258,seed_matched_cross_lr_same_epoch
3,0.1,0.2,19,0.7990873506958286,seed_matched_cross_lr_same_epoch
3,0.1,0.2,20,0.8452138856550853,seed_matched_cross_lr_same_epoch
3,0.1,0.2,22,0.8337475030535471,seed_matched_cross_lr_same_epoch
3,0.1,0.2,24,0.8214175385253838,seed_matched_cross_lr_same_epoch
3,0.1,0.2,26,0.8072439062322164,seed_matched_cross_lr_same_epoch
3,0.1,0.2,28,0.8301486709882449,seed_matched_cross_lr_same_epoch
3,0.1,0.2,30,0.8455957962027297,seed_matched_cross_lr_same_epoch
3,0.1,0.2,35,0.8215007715531483,seed_matched_cross_lr_same_epoch
3,0.1,0.2,40,0.8118317112527806,seed_matched_cross_lr_same_epoch
3,0.1,0.2,45,0.8421168202077766,seed_matched_cross_lr_same_epoch
3,0.1,0.2,50,0.8561097127675106,seed_matched_cross_lr_same_epoch
3,0.1,0.2,60,0.8568596452985618,seed_matched_cross_lr_same_epoch
3,0.1,0.2,70,0.7265721822710842,seed_matched_cross_lr_same_epoch
3,0.1,0.2,80,0.8589573197372331,seed_matched_cross_lr_same_epoch
3,0.1,0.2,90,0.8290014134787648,seed_matched_cross_lr_same_epoch
3,0.1,0.2,100,0.8317514658729702,seed_matched_cross_lr_same_epoch
3,0.1,0.2,110,0.7898159842882087,seed_matched_cross_lr_same_epoch
3,0.1,0.2,120,0.8427265202958162,seed_matched_cross_lr_same_epoch
3,0.1,0.2,130,0.8279381463061873,seed_matched_cross_lr_same_epoch
3,0.1,0.2,140,0.8365792812547027,seed_matched_cross_lr_same_epoch
3,0.1,0.2,150,0.8340214427678241,seed_matched_cross_lr_same_epoch
3,0.1,0.2,160,0.8628976456512228,seed_matched_cross_lr_same_epoch
3,0.1,0.2,170,0.8967495134139467,seed_matched_cross_lr_same_epoch
3,0.1,0.2,180,0.9314673207205824,seed_matched_cross_lr_same_epoch
3,0.1,0.2,190,0.9457977818546409,seed_matched_cross_lr_same_epoch
3,0.1,0.2,200,0.9483784704437027,seed_matched_cross_lr_same_epoch
42,0.05,0.1,0,1.0,seed_matched_cross_lr_same_epoch
42,0.05,0.1,1,0.5852721762948251,seed_matched_cross_lr_same_epoch
42,0.05,0.1,2,0.7277230066434335,seed_matched_cross_lr_same_epoch
42,0.05,0.1,3,0.8172687767207095,seed_matched_cross_lr_same_epoch
42,0.05,0.1,4,0.834084769812207,seed_matched_cross_lr_same_epoch
42,0.05,0.1,5,0.8734995723182418,seed_matched_cross_lr_same_epoch
42,0.05,0.1,6,0.9065305806791665,seed_matched_cross_lr_same_epoch
42,0.05,0.1,7,0.9185073315988912,seed_matched_cross_lr_same_epoch
42,0.05,0.1,8,0.8628141867370253,seed_matched_cross_lr_same_epoch
42,0.05,0.1,9,0.8956499649343974,seed_matched_cross_lr_same_epoch
42,0.05,0.1,10,0.9051853352743712,seed_matched_cross_lr_same_epoch
42,0.05,0.1,11,0.8537267118192873,seed_matched_cross_lr_same_epoch
42,0.05,0.1,12,0.8785095242360262,seed_matched_cross_lr_same_epoch
42,0.05,0.1,13,0.8729037766868264,seed_matched_cross_lr_same_epoch
42,0.05,0.1,14,0.8564431790495445,seed_matched_cross_lr_same_epoch
42,0.05,0.1,15,0.8419957604571516,seed_matched_cross_lr_same_epoch
42,0.05,0.1,16,0.8681577397555692,seed_matched_cross_lr_same_epoch
42,0.05,0.1,17,0.8408047734610345,seed_matched_cross_lr_same_epoch
42,0.05,0.1,18,0.8771658347712253,seed_matched_cross_lr_same_epoch
42,0.05,0.1,19,0.8259578440463616,seed_matched_cross_lr_same_epoch
42,0.05,0.1,20,0.8024725141275705,seed_matched_cross_lr_same_epoch
42,0.05,0.1,22,0.8591742272020995,seed_matched_cross_lr_same_epoch
42,0.05,0.1,24,0.8604881004657398,seed_matched_cross_lr_same_epoch
42,0.05,0.1,26,0.8213678074013042,seed_matched_cross_lr_same_epoch
42,0.05,0.1,28,0.8591881578719927,seed_matched_cross_lr_same_epoch
42,0.05,0.1,30,0.826272282753607,seed_matched_cross_lr_same_epoch
42,0.05,0.1,35,0.8457219730615849,seed_matched_cross_lr_same_epoch
42,0.05,0.1,40,0.8182739717519083,seed_matched_cross_lr_same_epoch
42,0.05,0.1,45,0.8502417428777008,seed_matched_cross_lr_same_epoch
42,0.05,0.1,50,0.8280902955189283,seed_matched_cross_lr_same_epoch
42,0.05,0.1,60,0.8502081390795809,seed_matched_cross_lr_same_epoch
42,0.05,0.1,70,0.8545067660798706,seed_matched_cross_lr_same_epoch
42,0.05,0.1,80,0.836690263875255,seed_matched_cross_lr_same_epoch
42,0.05,0.1,90,0.8576362059134451,seed_matched_cross_lr_same_epoch
42,0.05,0.1,100,0.8542229042457739,seed_matched_cross_lr_same_epoch
42,0.05,0.1,110,0.8578774653080755,seed_matched_cross_lr_same_epoch
42,0.05,0.1,120,0.8374476723362185,seed_matched_cross_lr_same_epoch
42,0.05,0.1,130,0.8544994334062721,seed_matched_cross_lr_same_epoch
42,0.05,0.1,140,0.8679351958503627,seed_matched_cross_lr_same_epoch
42,0.05,0.1,150,0.8747813656557887,seed_matched_cross_lr_same_epoch
42,0.05,0.1,160,0.9060596857729545,seed_matched_cross_lr_same_epoch
42,0.05,0.1,170,0.9438358135788961,seed_matched_cross_lr_same_epoch
42,0.05,0.1,180,0.958535161631644,seed_matched_cross_lr_same_epoch
42,0.05,0.1,190,0.9618710641620541,seed_matched_cross_lr_same_epoch
42,0.05,0.1,200,0.9627191129221097,seed_matched_cross_lr_same_epoch
42,0.05,0.2,0,1.0,seed_matched_cross_lr_same_epoch
42,0.05,0.2,1,0.43912238855393043,seed_matched_cross_lr_same_epoch
42,0.05,0.2,2,0.700656325852464,seed_matched_cross_lr_same_epoch
42,0.05,0.2,3,0.8287420667989276,seed_matched_cross_lr_same_epoch
42,0.05,0.2,4,0.8146458745731237,seed_matched_cross_lr_same_epoch
42,0.05,0.2,5,0.8608517495074818,seed_matched_cross_lr_same_epoch
42,0.05,0.2,6,0.8406199576489595,seed_matched_cross_lr_same_epoch
42,0.05,0.2,7,0.8732743560832349,seed_matched_cross_lr_same_epoch
42,0.05,0.2,8,0.8331260986034674,seed_matched_cross_lr_same_epoch
42,0.05,0.2,9,0.8648850399990571,seed_matched_cross_lr_same_epoch
42,0.05,0.2,10,0.8275390547911403,seed_matched_cross_lr_same_epoch
42,0.05,0.2,11,0.7765031746695397,seed_matched_cross_lr_same_epoch
42,0.05,0.2,12,0.8037865116714025,seed_matched_cross_lr_same_epoch
42,0.05,0.2,13,0.8796124973072592,seed_matched_cross_lr_same_epoch
42,0.05,0.2,14,0.7759971488922421,seed_matched_cross_lr_same_epoch
42,0.05,0.2,15,0.779752054863946,seed_matched_cross_lr_same_epoch
42,0.05,0.2,16,0.7945755483116719,seed_matched_cross_lr_same_epoch
42,0.05,0.2,17,0.7359865192888885,seed_matched_cross_lr_same_epoch
42,0.05,0.2,18,0.8465407920783892,seed_matched_cross_lr_same_epoch
42,0.05,0.2,19,0.7792474749481343,seed_matched_cross_lr_same_epoch
42,0.05,0.2,20,0.7901353338356474,seed_matched_cross_lr_same_epoch
42,0.05,0.2,22,0.7762825120472701,seed_matched_cross_lr_same_epoch
42,0.05,0.2,24,0.7980925697601245,seed_matched_cross_lr_same_epoch
42,0.05,0.2,26,0.8073670441260967,seed_matched_cross_lr_same_epoch
42,0.05,0.2,28,0.8040843485101198,seed_matched_cross_lr_same_epoch
42,0.05,0.2,30,0.7796057469780665,seed_matched_cross_lr_same_epoch
42,0.05,0.2,35,0.7891293852673475,seed_matched_cross_lr_same_epoch
42,0.05,0.2,40,0.7844255949919592,seed_matched_cross_lr_same_epoch
42,0.05,0.2,45,0.8024640822423749,seed_matched_cross_lr_same_epoch
42,0.05,0.2,50,0.7330307901891344,seed_matched_cross_lr_same_epoch
42,0.05,0.2,60,0.791332413658881,seed_matched_cross_lr_same_epoch
42,0.05,0.2,70,0.7824523449767461,seed_matched_cross_lr_same_epoch
42,0.05,0.2,80,0.7777155121761037,seed_matched_cross_lr_same_epoch
42,0.05,0.2,90,0.7848708855572717,seed_matched_cross_lr_same_epoch
42,0.05,0.2,100,0.7640471249369027,seed_matched_cross_lr_same_epoch
42,0.05,0.2,110,0.8015295836955693,seed_matched_cross_lr_same_epoch
42,0.05,0.2,120,0.795171492930226,seed_matched_cross_lr_same_epoch
42,0.05,0.2,130,0.7911508477915281,seed_matched_cross_lr_same_epoch
42,0.05,0.2,140,0.8214929330664082,seed_matched_cross_lr_same_epoch
42,0.05,0.2,150,0.8308164492315494,seed_matched_cross_lr_same_epoch
42,0.05,0.2,160,0.8636477971161116,seed_matched_cross_lr_same_epoch
42,0.05,0.2,170,0.8955107937610206,seed_matched_cross_lr_same_epoch
42,0.05,0.2,180,0.9324645525254441,seed_matched_cross_lr_same_epoch
42,0.05,0.2,190,0.9451553477908522,seed_matched_cross_lr_same_epoch
42,0.05,0.2,200,0.9481022105761218,seed_matched_cross_lr_same_epoch
42,0.1,0.2,0,1.0,seed_matched_cross_lr_same_epoch
42,0.1,0.2,1,0.6452330029930461,seed_matched_cross_lr_same_epoch
42,0.1,0.2,2,0.8621655140882059,seed_matched_cross_lr_same_epoch
42,0.1,0.2,3,0.8612439960763307,seed_matched_cross_lr_same_epoch
42,0.1,0.2,4,0.8333540973603528,seed_matched_cross_lr_same_epoch
42,0.1,0.2,5,0.8741822900148811,seed_matched_cross_lr_same_epoch
42,0.1,0.2,6,0.8456201161179686,seed_matched_cross_lr_same_epoch
42,0.1,0.2,7,0.8844036336848828,seed_matched_cross_lr_same_epoch
42,0.1,0.2,8,0.7778030122011271,seed_matched_cross_lr_same_epoch
42,0.1,0.2,9,0.8474277205430952,seed_matched_cross_lr_same_epoch
42,0.1,0.2,10,0.8537774885962356,seed_matched_cross_lr_same_epoch
42,0.1,0.2,11,0.837467485175782,seed_matched_cross_lr_same_epoch
42,0.1,0.2,12,0.8341536815179296,seed_matched_cross_lr_same_epoch
42,0.1,0.2,13,0.8554265878641945,seed_matched_cross_lr_same_epoch
42,0.1,0.2,14,0.8198563252618756,seed_matched_cross_lr_same_epoch
42,0.1,0.2,15,0.8101609888911893,seed_matched_cross_lr_same_epoch
42,0.1,0.2,16,0.8177593555562357,seed_matched_cross_lr_same_epoch
42,0.1,0.2,17,0.8092848750315124,seed_matched_cross_lr_same_epoch
42,0.1,0.2,18,0.8649618956792788,seed_matched_cross_lr_same_epoch
42,0.1,0.2,19,0.8353149034021223,seed_matched_cross_lr_same_epoch
42,0.1,0.2,20,0.8522206717743559,seed_matched_cross_lr_same_epoch
42,0.1,0.2,22,0.8004077847128203,seed_matched_cross_lr_same_epoch
42,0.1,0.2,24,0.83163608984937,seed_matched_cross_lr_same_epoch
42,0.1,0.2,26,0.8065222702625368,seed_matched_cross_lr_same_epoch
42,0.1,0.2,28,0.8103936343379843,seed_matched_cross_lr_same_epoch
42,0.1,0.2,30,0.8280437090811669,seed_matched_cross_lr_same_epoch
42,0.1,0.2,35,0.8602815197116266,seed_matched_cross_lr_same_epoch
42,0.1,0.2,40,0.8116777957114957,seed_matched_cross_lr_same_epoch
42,0.1,0.2,45,0.8554520052823442,seed_matched_cross_lr_same_epoch
42,0.1,0.2,50,0.8166213630697837,seed_matched_cross_lr_same_epoch
42,0.1,0.2,60,0.8270710738447684,seed_matched_cross_lr_same_epoch
42,0.1,0.2,70,0.8238816803498094,seed_matched_cross_lr_same_epoch
42,0.1,0.2,80,0.8336445565681678,seed_matched_cross_lr_same_epoch
42,0.1,0.2,90,0.8379565701393122,seed_matched_cross_lr_same_epoch
42,0.1,0.2,100,0.822580314906052,seed_matched_cross_lr_same_epoch
42,0.1,0.2,110,0.852856651548721,seed_matched_cross_lr_same_epoch
42,0.1,0.2,120,0.8589771496140151,seed_matched_cross_lr_same_epoch
42,0.1,0.2,130,0.836776846692286,seed_matched_cross_lr_same_epoch
42,0.1,0.2,140,0.842511771997047,seed_matched_cross_lr_same_epoch
42,0.1,0.2,150,0.8512270023787226,seed_matched_cross_lr_same_epoch
42,0.1,0.2,160,0.8730689583329444,seed_matched_cross_lr_same_epoch
42,0.1,0.2,170,0.898097637595367,seed_matched_cross_lr_same_epoch
42,0.1,0.2,180,0.9369252894561159,seed_matched_cross_lr_same_epoch
42,0.1,0.2,190,0.9489986842893492,seed_matched_cross_lr_same_epoch
42,0.1,0.2,200,0.951456512984961,seed_matched_cross_lr_same_epoch
